Time,AccX,AccY,AccZ,MagX,MagY,MagZ,Heading,Gesture
26538,1024,0,0,42378,4013,6856,59,right
26574,1024,0,16,42278,3513,7956,67,right
26610,1040,0,-16,42278,3513,7956,64,right
26646,1024,0,0,42278,3513,7956,66,right
26682,1024,16,0,42078,113,9756,85,right
26718,1040,-16,-16,42078,113,9756,93,right
26754,1040,-48,-16,42078,113,9756,101,right
26790,1024,-32,16,43078,-3987,9756,117,right
26826,1040,-32,0,43078,-3987,9756,118,right
26868,1024,-32,-16,43078,-7487,9056,136,right
26904,1040,-48,16,43078,-7487,9056,134,right
26940,1040,-48,0,43078,-7487,9056,136,right
26976,1040,0,16,43578,-11687,8956,140,right
27012,1024,-16,0,43578,-11687,8956,144,right
27048,1040,-32,-16,44078,-15587,6556,160,right
27084,1024,-64,0,44078,-15587,6556,160,right
27120,1040,-64,0,44078,-15587,6556,160,right
27156,1024,-64,-48,44578,-19287,3856,175,right
27192,1024,-48,-16,44578,-19287,3856,171,right
27228,1040,-80,32,45078,-21287,-444,177,right
27264,1040,-80,32,45078,-21287,-444,177,right
27300,1024,-16,-32,45078,-21287,-444,184,right
27336,1040,-32,0,45078,-21387,-4744,191,right
27372,1024,-32,32,45078,-21387,-4744,188,right
27408,1024,-32,16,45278,-20487,-7744,197,right
27444,1024,-16,-16,45278,-20487,-7744,201,right
27480,1040,-32,0,45278,-20487,-7744,199,right
27516,1024,-16,0,45278,-19787,-11444,209,right
27552,1040,-48,16,45278,-19787,-11444,206,right
27588,1024,-48,16,45278,-19787,-11444,206,right
27630,1024,-16,32,45778,-17987,-14944,215,right
27666,1040,-48,48,45778,-17987,-14944,212,right
27702,1024,-64,32,45378,-15787,-16044,218,right
27738,1040,-32,48,45378,-15787,-16044,219,right
27774,1040,-32,16,45378,-15787,-16044,221,right
27810,1024,-16,-16,45478,-13687,-18544,233,right
27852,1024,-64,32,45478,-13687,-18544,225,right
27888,1024,-64,32,45478,-12487,-19244,229,right
27924,1024,-16,16,45478,-12487,-19244,234,right
27960,1024,-16,16,45478,-12487,-19244,234,right
27996,1024,-16,16,45078,-12287,-19944,235,right
28032,1024,-16,16,45078,-12287,-19944,235,right
28068,1024,-16,16,44978,-11787,-18844,235,right
28104,1040,-16,16,44978,-11787,-18844,235,right
28140,1040,-32,16,44978,-11787,-18844,234,right
28176,1024,-16,16,45278,-11787,-20144,237,right
28212,1024,-16,16,45278,-11787,-20144,237,right
28248,1024,-16,16,44978,-11987,-19544,236,right
28284,1024,-32,16,44978,-11987,-19544,234,right
28320,1024,-16,16,44978,-11987,-19544,236,right
28362,1024,-32,16,45378,-11887,-18644,233,right
28398,1024,-16,16,45378,-11887,-18644,234,right
28434,1024,-16,16,44978,-11787,-18044,234,right
28470,1024,-16,16,44978,-11787,-18044,234,right
28506,1024,-32,16,44978,-11787,-18044,232,right
28542,1024,-16,16,45478,-11187,-18944,236,right
28584,1024,-16,16,45478,-11187,-18944,236,right
28620,1024,-16,16,45478,-11887,-19444,236,right
28656,1024,-16,16,45478,-11887,-19444,236,right
28692,1024,0,0,45478,-11887,-19444,238,right
28728,1040,16,-16,45478,-11687,-19044,240,right
28764,1040,0,-16,45478,-11687,-19044,239,right
28800,1024,-16,16,45478,-11687,-19044,235,right
28836,1040,-48,32,45778,-10387,-19444,235,right
28872,1024,-48,16,45778,-10387,-19444,236,right
28908,1040,-16,0,45278,-8387,-20744,246,right
28944,1040,0,-16,45278,-8387,-20744,248,right
28980,1040,-32,16,45278,-8387,-20744,243,right
29016,1024,-32,16,45178,-5987,-21144,250,right
29052,1040,-32,16,45178,-5987,-21144,250,right
29088,1024,-32,0,44778,-3087,-21844,258,right
29130,1040,-16,16,44778,-3087,-21844,259,right
29166,1024,-32,16,44778,-3087,-21844,257,right
29202,1040,-32,0,44778,313,-21144,267,right
29238,1040,-16,0,44778,313,-21144,268,right
29274,1040,-32,-16,43978,3913,-18844,277,right
29316,1024,-16,0,43978,3913,-18844,279,right
29352,1040,-32,16,43978,3913,-18844,277,right
29388,1024,-32,0,43678,7113,-16544,289,right
29424,1040,-32,16,43678,7113,-16544,289,right
29460,1024,-32,0,43078,9813,-15144,299,right
29496,1024,-48,16,43078,9813,-15144,298,right
29532,1024,-48,32,43078,9813,-15144,299,right
29568,1024,-32,0,42678,11313,-10544,313,right
29604,1024,-64,32,42678,11313,-10544,313,right
29640,1024,-64,16,42478,11713,-8144,320,right
29676,1024,-32,0,42478,11713,-8144,321,right
29712,1024,-48,16,42478,11713,-8144,322,right
29748,1024,-32,32,42478,12313,-4544,343,right
29784,1024,-64,48,42478,12313,-4544,345,right
29820,1024,-48,48,42478,12313,-4544,346,right
29856,1024,-48,48,42478,11713,-944,6,right
29898,1024,-32,32,42478,11713,-944,2,right
29934,1024,0,0,42178,10413,856,4,right
29970,1024,-16,16,42178,10413,856,8,right
30006,1040,-16,0,42178,10413,856,5,right
30042,1024,-32,32,41978,8813,2456,26,right
30078,1040,-32,16,41978,8813,2456,22,right
30114,1040,-16,16,42278,7513,3456,30,right
30150,1024,-48,32,42278,7513,3456,40,right
30186,1024,-32,16,42278,7513,3456,33,right
30222,1024,-16,16,42078,5713,4356,44,right
30258,1024,-32,32,42078,5713,4356,52,right
30294,1024,-32,16,41978,5613,5356,54,right
30330,1040,-32,16,41978,5613,5356,54,right
30366,1024,-32,32,41978,5613,5356,57,right
30402,1024,-32,32,41978,6013,5556,55,right
30438,1040,-16,16,41978,6013,5556,49,right
30474,1024,-32,32,41978,6013,5556,55,right
30510,1024,-32,16,41878,6213,5756,52,right
30546,1024,-32,16,41878,6213,5756,52,right
30582,1040,-32,16,41978,5513,4956,52,right
30618,1024,-32,32,41978,5513,4956,56,right
30654,1040,-16,32,41978,5513,4956,52,right
30696,1040,-16,16,42278,5813,4856,46,right
30732,1040,-32,16,42278,5813,4856,50,right
30768,1024,-32,16,42178,5413,5156,54,right
30804,1040,-16,16,42178,5413,5156,50,right
30840,1024,-32,16,42178,5413,5156,54,right
30876,1024,-32,16,41978,5813,5356,53,right
30918,1024,-32,16,41978,5813,5356,53,right
30954,1024,-16,16,41678,6213,5856,49,right
30990,1024,-32,32,41678,6213,5856,55,right
31026,1024,-32,32,41678,6213,5856,55,right
31062,1024,-32,32,42078,5713,6056,59,right
31098,1024,-16,16,42078,5713,6056,53,right
31134,1024,0,0,41978,5313,6356,50,right
31170,1024,-16,16,41978,5313,6356,56,right
31206,1024,16,-16,41978,5313,6356,43,right
31242,1040,16,-16,42078,5213,5956,42,right
31278,1024,-16,0,42078,5213,5956,52,right
31314,1024,-16,0,42078,3413,8156,71,right
31350,1040,-16,0,42078,3413,8156,71,right
31386,1040,-32,0,42078,3413,8156,75,right
31422,1024,-32,16,41878,613,7856,94,right
31458,1040,-64,16,41878,613,7856,102,right
31500,1024,-32,0,42278,-2887,10156,112,right
31536,1024,-32,0,42278,-2887,10156,112,right
31572,1024,-32,0,42278,-2887,10156,112,right
31608,1008,-64,48,42878,-6687,9456,129,right
31650,1024,-48,16,42878,-6687,9456,130,right
31686,1024,-32,16,43478,-10887,9556,140,right
31728,992,-96,0,43478,-10887,9556,147,right
31764,1040,-64,16,43478,-10887,9556,142,right
31800,1024,-16,16,44078,-14887,7656,151,right
31842,1040,-32,0,44078,-14887,7656,154,right
31878,1040,-32,16,44278,-17887,4756,164,right
31914,1024,-32,0,44278,-17887,4756,166,right
31950,1040,-16,16,44278,-17887,4756,163,right
31986,1024,-16,-16,44678,-20887,1556,177,right
32022,1040,-32,-16,44678,-20887,1556,177,right
32058,1040,-48,0,44678,-20887,1556,176,right
32094,1024,-64,16,44878,-21687,-544,179,right
32130,1024,-48,16,44878,-21687,-544,179,right
32166,1024,-32,0,45178,-22287,-4844,191,right
32202,1040,-48,16,45178,-22287,-4844,189,right
32238,1024,-64,32,45178,-22287,-4844,187,right
32274,1024,-32,16,44978,-21787,-7744,196,right
32316,1040,-16,0,44978,-21787,-7744,199,right
32352,1040,-32,32,45578,-20987,-10244,201,right
32388,1040,-32,32,45578,-20987,-10244,201,right
32424,1024,-16,0,45578,-20987,-10244,205,right
32460,1040,0,0,45578,-19787,-12844,212,right
32496,1040,-32,0,45578,-19787,-12844,211,right
32532,1024,-32,32,45378,-18287,-13344,211,right
32568,1024,-48,48,45378,-18287,-13344,208,right
32604,1024,-48,32,45378,-18287,-13344,210,right
32640,1024,-16,-16,45278,-16787,-15544,222,right
32676,1024,-16,32,45278,-16787,-15544,218,right
32712,1024,-16,16,44878,-15687,-16944,224,right
32748,1024,-16,16,44878,-15687,-16944,224,right
32784,1040,0,0,44878,-15687,-16944,227,right
32820,1024,-80,64,45178,-14587,-17844,219,right
32856,1024,-64,48,45178,-14587,-17844,222,right
32892,1040,-32,16,45178,-14587,-17844,227,right
32928,1024,-32,32,45178,-13587,-18144,228,right
32964,1024,-16,16,45178,-13587,-18144,230,right
33000,1024,-16,16,44978,-13087,-18444,232,right
33042,1024,-16,16,44978,-13087,-18444,232,right
33078,1040,-16,16,44978,-13087,-18444,232,right
33114,1024,-16,16,45278,-13087,-18244,231,right
33150,1040,-16,16,45278,-13087,-18244,231,right
33186,1024,-16,16,45178,-12987,-17944,231,right
33222,1024,-16,16,45178,-12987,-17944,231,right
33258,1024,-16,16,45178,-12987,-17944,231,right
33294,1024,-16,16,45178,-13187,-18944,232,right
33330,1024,-16,16,45178,-13187,-18944,232,right
33366,1040,-16,16,45278,-12587,-18844,233,right
33402,1024,-16,16,45278,-12587,-18844,233,right
33474,1040,-16,16,45178,-12687,-18544,233,right
33510,1024,-32,16,45178,-12687,-18544,231,right
33546,1024,-16,16,45178,-12687,-18544,233,right
33582,1024,-16,16,45178,-12787,-18444,232,right
33618,1024,-16,16,45178,-12787,-18444,232,right
33654,1024,-32,16,45178,-12787,-18144,230,right
33690,1024,-16,16,45178,-12787,-18144,232,right
33726,1024,-16,16,45178,-12787,-18144,232,right
33768,1024,-16,16,45178,-12687,-18544,233,right
33804,1024,-16,16,45178,-12687,-18544,233,right
33840,1024,-16,16,45178,-12887,-18244,232,right
33876,1040,-16,16,45178,-12887,-18244,232,right
33912,1024,-32,16,45178,-12887,-18244,230,right
33990,1024,-32,16,45478,-12987,-18744,231,right
34026,1024,-16,16,45178,-13087,-20044,234,right
34062,1040,-16,16,45178,-13087,-20044,234,right
34098,1024,-32,16,45178,-13087,-20044,233,right
34134,1024,-16,16,45278,-12487,-18144,232,right
34170,1024,-16,16,45278,-12487,-18144,232,right
34206,1024,-16,32,45178,-12587,-19044,232,right
34242,1024,-16,32,45178,-12587,-19044,232,right
34278,1040,-32,16,45178,-12587,-19044,232,right
34314,1040,0,16,45078,-12787,-17244,232,right
34350,1072,-32,16,45078,-12787,-17244,229,right
34386,1056,-32,32,44778,-13087,-18144,229,right
34422,1040,-48,64,44778,-13087,-18144,225,right
34458,1008,32,80,44778,-13087,-18144,231,right
34500,1072,-80,112,44278,-13287,-20244,222,right
34536,1024,-16,144,44278,-13287,-20244,224,right
34572,960,80,192,43178,-13087,-22844,236,right
34608,1040,48,208,43178,-13087,-22844,231,right
34644,1104,0,208,43178,-13087,-22844,227,right
34680,1024,-32,368,41478,-13487,-26444,216,right
34722,992,0,384,41478,-13487,-26444,215,right
34758,992,-80,432,38878,-12587,-28244,212,right
34800,912,-16,464,38878,-12587,-28244,209,right
34836,976,48,512,38878,-12587,-28244,213,right
34872,880,-16,624,35378,-12387,-30844,199,right
34908,816,80,560,35378,-12387,-30844,212,right
34944,832,48,640,29378,-12887,-34044,219,right
34980,752,64,784,29378,-12887,-34044,193,right
35016,688,0,688,29378,-12887,-34044,194,right
35052,576,64,832,21978,-12387,-37244,197,right
35088,560,48,848,21978,-12387,-37244,191,right
35124,512,48,880,21978,-12387,-37244,178,right
35160,432,0,944,12678,-12987,-38444,198,right
35196,464,80,880,12678,-12987,-38444,214,right
35232,368,80,960,4278,-12587,-38744,225,right
35274,256,80,976,4278,-12587,-38744,210,right
35310,160,64,1024,4278,-12587,-38744,189,right
35346,128,80,1024,-3422,-11487,-36344,222,right
35382,80,64,1040,-3422,-11487,-36344,213,right
35418,64,80,1024,-9622,-11087,-36144,235,face down
35460,32,64,1024,-9622,-11087,-36144,230,face down
35496,-48,32,1056,-9622,-11087,-36144,218,face down
35532,-112,48,1008,-12922,-10587,-35344,225,face down
35568,32,64,1040,-12922,-10587,-35344,238,face down
35604,48,64,1040,-15422,-9887,-38044,246,face down
35640,112,48,976,-15422,-9887,-38044,247,face down
35676,0,96,1024,-15422,-9887,-38044,247,face down
35712,16,48,1040,-18022,-9787,-42644,247,face down
35748,32,64,1024,-18022,-9787,-42644,249,face down
35784,16,80,1040,-18622,-9887,-42244,250,face down
35820,32,64,1040,-18622,-9887,-42244,249,face down
35856,32,80,1040,-18622,-9887,-42244,251,face down
35892,16,80,1040,-18522,-10087,-41944,250,face down
35928,16,80,1040,-18522,-10087,-41944,250,face down
35964,16,80,1040,-18522,-10087,-41944,250,face down
36006,16,80,1040,-18522,-9687,-42044,251,face down
36042,32,80,1040,-18522,-9687,-42044,251,face down
36078,16,80,1024,-18922,-9987,-42544,251,face down
36114,16,80,1024,-18922,-9987,-42544,251,face down
36150,32,64,1040,-18922,-9987,-42544,249,face down
36186,32,80,1024,-18522,-10087,-42344,251,face down
36228,16,80,1040,-18522,-10087,-42344,250,face down
36264,16,80,1040,-18822,-9987,-41944,250,face down
36306,-16,80,1040,-18822,-9987,-41944,249,face down
36342,0,64,1040,-18322,-9987,-41544,247,face down
36378,48,80,1024,-18322,-9987,-41544,251,face down
36414,48,80,1024,-18322,-9987,-41544,251,face down
36450,32,112,1024,-18422,-9187,-42044,256,face down
36486,0,96,1040,-18422,-9187,-42044,253,face down
36522,0,80,1040,-18422,-9187,-42044,252,face down
36558,48,80,1024,-19522,-8387,-41844,256,face down
36594,32,64,1040,-19522,-8387,-41844,254,face down
36630,0,64,1040,-20422,-5987,-41144,260,face down
36666,16,96,1040,-20422,-5987,-41144,264,face down
36708,16,80,1024,-20422,-5987,-41144,262,face down
36744,48,96,1040,-21822,-3387,-41944,270,face down
36780,16,80,1040,-21822,-3387,-41944,269,face down
36816,32,48,1040,-22322,-287,-41844,273,face down
36852,64,96,1040,-22322,-287,-41844,277,face down
36888,48,96,1040,-22322,-287,-41844,278,face down
36924,64,80,1040,-22522,2213,-41744,281,face down
36966,64,80,1024,-22522,2213,-41744,282,face down
37002,0,48,1040,-21722,5113,-42344,288,face down
37038,48,96,1024,-21722,5113,-42344,290,face down
37074,32,80,1040,-21722,5113,-42344,289,face down
37110,16,96,1040,-19722,8013,-43244,300,face down
37152,16,48,1040,-19722,8013,-43244,296,face down
37188,48,80,1040,-18222,10913,-42744,304,face down
37224,32,80,1024,-18222,10913,-42744,305,face down
37260,32,32,1040,-18222,10913,-42744,302,face down
37296,32,64,1024,-15222,13313,-43844,313,face down
37332,0,64,1040,-15222,13313,-43844,316,face down
37368,16,80,1040,-12422,14313,-42844,323,face down
37404,48,80,1040,-12422,14313,-42844,320,face down
37446,16,80,1040,-12422,14313,-42844,323,face down
37482,16,96,1040,-9422,14513,-42944,331,face down
37518,32,64,1040,-9422,14513,-42944,327,face down
37554,32,80,1040,-6722,15213,-43444,336,face down
37590,64,80,1040,-6722,15213,-43444,333,face down
37626,-16,64,1040,-6722,15213,-43444,341,face down
37662,32,64,1024,-3722,15313,-45144,344,face down
37704,16,64,1040,-3722,15313,-45144,346,face down
37740,32,80,1008,-322,15013,-43644,354,face down
37776,48,96,1040,-322,15013,-43644,352,face down
37812,0,32,1040,-322,15013,-43644,358,face down
37848,16,16,1040,2078,14713,-44944,5,face down
37884,16,64,1040,2078,14713,-44944,4,face down
37920,-16,48,1040,2078,14713,-44944,9,face down
37956,16,80,1024,2378,13713,-44744,5,face down
37992,16,64,1040,2378,13713,-44744,5,face down
38028,16,80,1040,2778,13813,-45444,6,face down
38064,16,64,1024,2778,13813,-45444,7,face down
38100,16,64,1040,2778,13813,-45444,7,face down
38136,16,80,1024,3078,13713,-43944,7,face down
38172,16,64,1040,3078,13713,-43944,8,face down
38214,16,64,1040,3278,13913,-44444,8,face down
38250,16,80,1040,3278,13913,-44444,8,face down
38286,16,80,1040,3278,13913,-44444,8,face down
38322,16,80,1040,2978,13913,-43444,7,face down
38358,16,64,1040,2978,13913,-43444,7,face down
38394,16,64,1040,3278,13813,-44644,8,face down
38436,16,80,1040,3278,13813,-44644,8,face down
38472,16,64,1040,3278,13813,-44644,8,face down
38508,16,80,1040,2878,13713,-43844,7,face down
38544,16,80,1040,2878,13713,-43844,7,face down
38580,16,80,1040,2878,13513,-45344,7,face down
38616,16,80,1040,2878,13513,-45344,7,face down
38652,16,64,1040,2878,13513,-45344,7,face down
38688,48,80,1040,3178,13713,-45544,3,face down
38724,80,80,1024,3178,13713,-45544,358,face down
38760,16,80,1040,3878,13613,-45144,10,face down
38796,-16,48,1040,3878,13613,-45144,16,face down
38832,0,80,1040,3878,13613,-45144,12,face down
38868,48,112,1040,4478,12913,-45544,7,face down
38904,-16,64,1040,4478,12913,-45544,18,face down
38940,32,80,1024,4478,12913,-45544,10,face down
38982,32,80,1040,6278,12413,-44444,17,face down
39018,32,80,1024,6278,12413,-44444,17,face down
39054,16,80,1024,8478,10513,-45744,28,face down
39090,16,64,1040,8478,10513,-45744,30,face down
39126,32,64,1040,8478,10513,-45744,27,face down
39162,32,64,1040,11678,8113,-45144,43,face down
39204,80,80,1040,11678,8113,-45144,35,face down
39240,32,64,1024,13778,4913,-45744,57,face down
39276,16,64,1040,13778,4913,-45744,59,face down
39312,32,80,1040,13778,4913,-45744,55,face down
39348,64,96,1040,15878,713,-45344,69,face down
39384,48,64,1040,15878,713,-45344,75,face down
39420,16,80,1040,16678,-2087,-45044,85,face down
39456,32,96,1040,16678,-2087,-45044,82,face down
39492,48,80,1040,16678,-2087,-45044,84,face down
39528,48,80,1040,17278,-5787,-46044,98,face down
39564,32,64,1040,17278,-5787,-46044,100,face down
39600,32,48,1040,16878,-9087,-44644,114,face down
39636,64,64,1040,16878,-9087,-44644,113,face down
39672,32,48,1040,16878,-9087,-44644,114,face down
39714,48,48,1040,14578,-12687,-43844,130,face down
39750,48,32,1040,14578,-12687,-43844,132,face down
39786,32,80,1040,12078,-15387,-44844,138,face down
39822,48,80,1040,12078,-15387,-44844,139,face down
39858,16,48,1024,12078,-15387,-44844,139,face down
39894,16,32,1040,8978,-16887,-44544,151,face down
39936,48,64,1040,8978,-16887,-44544,153,face down
39972,48,80,1040,4778,-18287,-44444,169,face down
40008,32,48,1040,4778,-18287,-44444,168,face down
40044,32,48,1040,4778,-18287,-44444,168,face down
40080,16,48,1040,78,-18187,-41844,181,face down
40116,16,48,1040,78,-18187,-41844,181,face down
40152,16,64,1040,78,-18187,-41844,182,face down
40188,16,80,1040,-4322,-17787,-42944,199,face down
40224,16,64,1040,-4322,-17787,-42944,198,face down
40260,16,32,1040,-7522,-17087,-41744,207,face down
40296,32,48,1040,-7522,-17087,-41744,210,face down
40332,-32,48,1040,-7522,-17087,-41744,202,face down
40368,32,80,1024,-9422,-16587,-42444,219,face down
40404,32,80,1040,-9422,-16587,-42444,218,face down
40446,32,80,1040,-10022,-16287,-42044,220,face down
40482,32,80,1040,-10022,-16287,-42044,220,face down
40518,16,64,1040,-10022,-16287,-42044,217,face down
40554,32,80,1040,-9922,-16487,-42344,220,face down
40596,32,80,1040,-9922,-16487,-42344,220,face down
40632,16,80,1040,-9322,-16587,-42044,216,face down
40674,32,80,1040,-9322,-16587,-42044,218,face down
40710,32,64,1024,-9322,-16587,-42044,217,face down
40746,16,64,1040,-10122,-16787,-43244,217,face down
40788,32,80,1024,-10122,-16787,-43244,220,face down
40824,32,80,1040,-10222,-16587,-42844,220,face down
40860,16,80,1040,-10222,-16587,-42844,219,face down
40896,16,80,1040,-10222,-16587,-42844,219,face down
40932,16,80,1040,-9822,-16887,-41744,217,face down
40968,16,64,1040,-9822,-16887,-41744,216,face down
41004,32,80,1040,-9722,-16887,-42544,219,face down
41040,-32,48,1024,-9722,-16887,-42544,209,face down
41076,0,64,1024,-9722,-16887,-42544,214,face down
41112,48,96,1040,-9422,-16887,-41844,221,face down
41148,112,96,1024,-9422,-16887,-41844,226,face down
41190,48,64,1040,-10722,-16387,-42344,222,face down
41226,48,80,1040,-10722,-16387,-42344,223,face down
41262,48,64,1040,-10722,-16387,-42344,222,face down
41298,16,80,1024,-12022,-15487,-42944,226,face down
41340,32,96,1040,-12022,-15487,-42944,229,face down
41376,32,96,1024,-15022,-13887,-42844,238,face down
41418,64,80,1040,-15022,-13887,-42844,238,face down
41454,32,48,1040,-15022,-13887,-42844,233,face down
41490,-16,64,1040,-17622,-10587,-42344,244,face down
41526,16,64,1040,-17622,-10587,-42344,246,face down
41562,48,64,1040,-20822,-6587,-41044,259,face down
41598,16,80,1040,-20822,-6587,-41044,260,face down
41634,32,64,1040,-20822,-6587,-41044,259,face down
41670,64,80,1040,-22022,-2587,-42444,271,face down
41706,48,80,1040,-22022,-2587,-42444,271,face down
41742,32,64,1040,-23222,1613,-42244,279,face down
41778,48,48,1040,-23222,1613,-42244,277,face down
41814,48,64,1040,-23222,1613,-42244,279,face down
41850,64,64,1040,-22022,5113,-42544,287,face down
41886,64,80,1040,-22022,5113,-42544,288,face down
41928,16,64,1040,-20622,8613,-43244,297,face down
41964,48,64,1040,-20622,8613,-43244,296,face down
42000,32,48,1040,-20622,8613,-43244,295,face down
42036,32,48,1040,-18622,11313,-43344,303,face down
42078,16,48,1040,-18622,11313,-43344,304,face down
42114,32,80,1040,-15322,13313,-42644,314,face down
42156,48,80,1024,-15322,13313,-42644,313,face down
42192,16,64,1040,-15322,13313,-42644,314,face down
42228,16,48,1040,-10622,15213,-44144,326,face down
42264,32,64,1024,-10622,15213,-44144,326,face down
42300,16,48,1040,-6422,15113,-44444,337,face down
42336,0,48,1040,-6422,15113,-44444,339,face down
42372,0,48,1040,-6422,15113,-44444,339,face down
42408,0,64,1024,-2222,14513,-45244,352,face down
42444,64,80,1040,-2222,14513,-45244,344,face down
42480,16,64,1040,-2222,14513,-45244,350,face down
42516,-16,48,1040,1078,13513,-44644,6,face down
42552,16,80,1008,1078,13513,-44644,1,face down
42588,32,16,1040,4078,12613,-44544,11,face down
42624,16,64,1024,4078,12613,-44544,12,face down
42666,16,80,1024,4078,12613,-44544,11,face down
42702,16,64,1040,5478,11913,-45344,18,face down
42738,16,80,1040,5478,11913,-45344,17,face down
42774,16,64,1024,5078,12613,-44444,15,face down
42810,32,80,1040,5078,12613,-44444,13,face down
42846,16,64,1024,5078,12613,-44444,15,face down
42882,16,64,1040,4978,12413,-44644,15,face down
42924,16,80,1024,4978,12413,-44644,15,face down
42960,16,80,1040,5578,12313,-45144,17,face down
42996,16,64,1040,5578,12313,-45144,17,face down
43032,16,64,1040,5578,12313,-45144,17,face down
43068,32,64,1040,5278,12313,-44244,14,face down
43104,16,80,1024,5278,12313,-44244,16,face down
43140,16,64,1040,5078,12913,-44444,15,face down
43176,16,64,1040,5078,12913,-44444,15,face down
43212,16,80,1040,5078,12913,-44444,15,face down
43248,16,64,1040,5178,12413,-44844,16,face down
43284,0,80,1024,5178,12413,-44844,18,face down
43320,16,64,1040,5278,12313,-45744,16,face down
43356,16,80,1024,5278,12313,-45744,16,face down
43398,16,80,1040,5278,12313,-45744,16,face down
43434,0,64,1040,5378,12213,-44944,19,face down
43470,0,80,1024,5378,12213,-44944,18,face down
43506,16,96,1040,5378,12013,-44944,16,face down
43548,48,80,1040,5378,12013,-44944,12,face down
43584,16,64,1040,5378,12013,-44944,17,face down
43620,0,80,1024,6478,12213,-44444,22,face down
43656,16,80,1024,6478,12213,-44444,20,face down
43692,32,96,1040,7478,11013,-45544,21,face down
43728,32,80,1040,7478,11013,-45544,22,face down
43764,0,80,1040,7478,11013,-45544,27,face down
43800,32,80,1040,9778,9513,-46344,32,face down
43836,48,96,1024,9778,9513,-46344,28,face down
43872,32,80,1040,9778,9513,-46344,32,face down
43908,48,80,1040,12278,7413,-44544,43,face down
43944,32,64,1040,12278,7413,-44544,47,face down
43980,32,80,1040,14478,4813,-43944,57,face down
44016,48,80,1040,14478,4813,-43944,56,face down
44052,48,64,1040,14478,4813,-43944,58,face down
44088,48,96,1024,15978,1313,-44544,68,face down
44124,80,80,1024,15978,1313,-44544,68,face down
44166,64,64,1040,17278,-1187,-44544,83,face down
44202,32,80,1024,17278,-1187,-44544,81,face down
44238,16,64,1040,17278,-1187,-44544,84,face down
44274,48,64,1040,17678,-4487,-43644,96,face down
44316,64,64,1040,17678,-4487,-43644,96,face down
44352,80,64,1040,16178,-8387,-44744,113,face down
44394,0,16,1040,16178,-8387,-44744,115,face down
44430,16,32,1040,16178,-8387,-44744,114,face down
44466,80,64,1024,14378,-12687,-44244,132,face down
44502,32,80,1024,14378,-12687,-44244,125,face down
44538,16,48,1040,11478,-14987,-43344,140,face down
44574,32,48,1040,11478,-14987,-43344,141,face down
44610,32,64,1040,11478,-14987,-43344,140,face down
44646,0,64,1040,8478,-17387,-43344,150,face down
44682,16,64,1040,8478,-17387,-43344,151,face down
44718,0,48,1024,4378,-18187,-42944,164,face down
44754,64,96,1040,4378,-18187,-42944,173,face down
44790,32,80,1040,4378,-18187,-42944,168,face down
44826,32,80,1040,278,-18787,-42444,183,face down
44862,64,64,1040,278,-18787,-42444,185,face down
44904,32,80,1040,-3022,-18687,-42644,195,face down
44940,16,64,1040,-3022,-18687,-42644,192,face down
44976,16,48,1040,-3022,-18687,-42644,192,face down
45012,16,80,1040,-6122,-18287,-42144,204,face down
45054,0,64,1040,-6122,-18287,-42144,201,face down
45090,80,80,1040,-8922,-17387,-41844,220,face down
45132,32,80,1040,-8922,-17387,-41844,215,face down
45168,16,80,1040,-8922,-17387,-41844,214,face down
45204,16,64,1040,-10622,-16187,-42144,219,face down
45240,16,32,1040,-10622,-16187,-42144,217,face down
45276,64,48,1040,-13422,-15387,-41744,229,face down
45312,16,48,1040,-13422,-15387,-41744,226,face down
45348,0,48,1040,-13422,-15387,-41744,224,face down
45384,16,64,1040,-14322,-14687,-41444,230,face down
45420,32,64,1040,-14322,-14687,-41444,232,face down
45456,16,80,1024,-14322,-14687,-41444,232,face down
45492,32,80,1040,-14122,-14087,-42744,235,face down
45528,16,64,1024,-14122,-14087,-42744,232,face down
45564,32,64,1040,-14422,-14087,-42744,233,face down
45606,32,64,1024,-14422,-14087,-42744,234,face down
45642,16,80,1040,-14422,-14087,-42744,234,face down
45678,16,80,1040,-13822,-13487,-41544,234,face down
45720,16,64,1040,-13822,-13487,-41544,232,face down
45756,32,80,1040,-14022,-13687,-43244,235,face down
45798,32,80,1024,-14022,-13687,-43244,236,face down
45834,32,64,1040,-14222,-13287,-41244,235,face down
45876,16,80,1040,-14222,-13287,-41244,235,face down
45912,16,80,1040,-14222,-13287,-41244,235,face down
45948,32,64,1040,-14022,-14087,-41544,232,face down
45984,16,80,1040,-14022,-14087,-41544,233,face down
46020,16,80,1024,-14222,-13487,-41644,235,face down
46062,32,80,1024,-14222,-13487,-41644,236,face down
46098,16,64,1040,-14222,-13487,-41644,233,face down
46134,32,80,1040,-14222,-13587,-41844,236,face down
46170,16,64,1040,-14222,-13587,-41844,233,face down
46206,16,64,1024,-14122,-13687,-41144,233,face down
46242,32,80,1040,-14122,-13687,-41144,235,face down
46278,32,80,1040,-14122,-13687,-41144,235,face down
46314,32,64,1040,-14022,-13587,-42144,234,face down
46356,32,80,1040,-14022,-13587,-42144,235,face down
46392,16,80,1040,-14222,-13287,-41744,235,face down
46428,16,64,1040,-14222,-13287,-41744,234,face down
46464,16,64,1040,-14222,-13287,-41744,234,face down
46500,16,80,1040,-14022,-13987,-40944,233,face down
