Time,AccX,AccY,AccZ,MagX,MagY,MagZ,Heading,Gesture
126636,-112,944,80,-21936,-54145,24020,263,up
126672,464,1088,-368,-22036,-54045,24420,130,up
126714,-96,720,-672,-22036,-54045,24420,133,up
126750,-16,528,-656,-22036,-54045,24420,140,up
126786,432,1072,96,-22236,-53445,24820,156,up
126822,32,736,-608,-22236,-53445,24820,124,up
126858,224,832,-960,-22436,-53445,23420,137,up
126894,176,752,-1088,-22436,-53445,23420,142,up
126930,-96,704,-928,-22436,-53445,23420,143,up
126966,128,752,-560,-22736,-54245,22420,125,up
127002,320,928,-960,-22736,-54245,22420,136,up
127038,208,720,-512,-22736,-54245,22420,128,up
127074,96,848,-672,-22436,-53445,22920,125,up
127110,64,768,-688,-22436,-53445,22920,129,up
127152,-112,368,-848,-22536,-53445,23220,153,up
127188,224,960,-912,-22536,-53445,23220,132,up
127260,288,944,-16,-22436,-54245,23920,145,up
127302,32,768,-608,-22436,-54245,23920,123,up
127338,160,752,-960,-22836,-54145,23320,139,up
127374,16,640,-864,-22836,-54145,23320,142,up
127410,240,816,-656,-22836,-54145,23320,129,up
127446,208,784,-592,-22736,-54145,23720,127,up
127518,-32,832,-240,-22736,-54145,23720,61,up
127554,-80,528,-880,-22336,-53745,24720,148,up
127590,240,1040,-400,-22336,-53745,24720,112,up
127626,96,768,16,-22336,-53745,24720,147,up
127662,256,928,-256,-22236,-54145,24120,119,up
127698,112,592,-1120,-22236,-54145,24120,147,up
127734,256,928,-608,-21536,-54345,22620,126,up
127770,208,1008,-496,-21536,-54345,22620,116,up
127806,32,832,-400,-21536,-54345,22620,101,up
127842,272,912,-288,-22136,-53945,23420,121,up
127878,224,864,-832,-22136,-53945,23420,133,up
127914,176,768,-800,-22036,-54045,22620,136,up
127956,176,864,-560,-22036,-54045,22620,122,up
128028,160,736,-464,-21836,-54445,23220,122,up
128064,32,736,-928,-21836,-54445,23220,141,up
128100,16,496,-1200,-21836,-54445,23220,151,up
128136,160,960,-448,-22036,-54245,23620,110,up
128172,160,912,-400,-22036,-54245,23620,110,up
128208,0,640,-1008,-22036,-53845,23020,146,up
128244,0,544,-864,-22036,-53845,23020,146,up
128280,112,992,-976,-22036,-53845,23020,133,up
128316,160,864,-1200,-22036,-54145,23520,142,up
128352,96,896,-960,-22036,-54145,23520,136,up
128388,-48,688,-560,-22036,-54145,23520,126,up
128424,128,752,-736,-22136,-54045,25720,131,up
128460,224,864,256,-22136,-54045,25720,179,up
128496,32,848,-160,-22136,-54045,25720,68,up
128532,80,784,-752,-22236,-53645,23420,132,up
128568,224,656,-1152,-22236,-53645,23420,145,up
128640,48,1040,-1312,-22436,-54445,24120,140,up
128676,64,656,-896,-22436,-54445,24120,141,up
128718,80,816,-544,-22736,-54145,23820,117,up
128754,-16,928,-480,-22736,-54145,23820,97,up
128790,320,800,-800,-22336,-53645,22820,136,up
128826,240,816,0,-22336,-53645,22820,148,up
128862,-48,800,-224,-22336,-53645,22820,56,up
128898,0,896,-432,-22536,-54045,23220,96,up
128934,48,656,-720,-22536,-54045,23220,136,up
128970,160,688,-432,-22536,-54045,23220,122,up
129006,176,768,-432,-22136,-54145,24320,118,up
129048,48,816,112,-22136,-54145,24320,195,up
129084,384,736,-320,-22636,-53945,23920,134,up
129126,112,1008,-496,-22636,-53945,23920,106,up
129162,112,720,-1376,-22636,-53945,23920,146,up
129198,144,848,-528,-22336,-54145,24720,116,up
129234,128,720,-912,-22336,-54145,24720,139,up
129270,-16,784,-960,-22336,-54145,24720,139,up
129306,-48,768,-496,-22536,-54045,23820,110,up
129342,-80,560,-352,-22536,-54045,23820,108,up
129378,-16,688,-768,-22336,-53345,22620,138,up
129414,160,816,-1056,-22336,-53345,22620,140,up
129450,240,912,-464,-22336,-53345,22620,120,up
129486,-96,672,-256,-22436,-53245,23020,60,up
129564,144,864,-784,-21936,-53945,23120,131,up
129600,48,800,-704,-21936,-53945,23120,129,up
129636,320,1024,-480,-21936,-53945,23120,123,up
129672,208,816,-368,-22436,-53445,22820,118,up
129714,96,768,-880,-22436,-53445,22820,137,up
129750,256,960,-624,-22436,-53445,22820,124,up
129786,272,1088,-112,-22436,-53545,23820,129,up
129828,64,720,-464,-22436,-53545,23820,115,up
129864,304,896,-352,-22336,-53945,23920,123,up
129900,160,656,-560,-22336,-53945,23920,129,up
129972,80,784,-1008,-22336,-53645,23820,140,up
130008,400,768,-848,-22336,-53645,23820,138,up
130080,224,1088,-128,-22336,-54345,24720,120,up
130116,48,784,-1120,-22336,-54345,24720,142,up
130152,-32,624,-912,-22336,-53945,23520,145,up
130188,112,960,-384,-22336,-53945,23520,101,up
130224,112,672,-720,-22336,-53945,23520,135,up
130260,80,640,-928,-22436,-53745,24320,142,up
130302,-64,704,-624,-22436,-53745,24320,128,up
130338,240,672,-576,-22336,-54345,23620,132,up
130374,272,800,-192,-22336,-54345,23620,128,up
130410,96,832,-400,-22336,-54345,23620,106,up
130488,240,848,-1088,-22036,-54145,22620,140,up
130524,-128,976,-432,-22036,-54145,22620,79,up
130560,112,480,-1040,-21936,-54245,22320,149,up
130596,80,768,-416,-21936,-54245,22320,112,up
130632,208,768,-688,-22036,-54045,23720,131,up
130668,256,720,-272,-22036,-54045,23720,125,up
130704,32,832,-576,-22036,-54045,23720,117,up
130740,240,816,-912,-22336,-54145,22720,137,up
130776,352,944,-832,-22336,-54145,22720,134,up
130884,64,976,-528,-22536,-54245,23120,108,up
130920,224,640,-576,-22336,-54545,23520,133,up
130956,176,816,-352,-22336,-54545,23520,114,up
130992,224,848,-688,-22336,-54545,23520,129,up
131142,256,912,-944,-22836,-54245,23320,135,up
131178,176,752,-592,-22836,-54245,23320,127,up
131214,112,1008,-304,-22236,-53845,22920,96,up
131250,96,784,-832,-22236,-53845,22920,135,up
131286,-48,928,-416,-22236,-53845,22920,87,up
131322,304,720,-1088,-22136,-53845,24020,142,up
131358,112,688,-544,-22136,-53845,24020,125,up
131394,0,608,-1200,-22136,-53845,24020,149,up
131430,304,752,-320,-21836,-53645,24020,127,up
131472,80,720,-624,-21836,-53645,24020,128,up
131508,96,768,-976,-22036,-53445,22520,140,up
131544,96,864,-304,-22036,-53445,22520,99,up
131616,256,1008,-512,-22336,-53945,23920,118,up
131652,480,1040,-608,-22336,-53945,23920,131,up
131688,208,992,-752,-22336,-53945,23920,125,up
131724,272,464,-480,-21736,-53945,22220,140,up
131760,208,880,-688,-21736,-53945,22220,129,up
131796,32,816,-304,-21636,-53945,23120,88,up
131832,112,768,-176,-21636,-53945,23120,102,up
131868,176,704,-672,-21636,-53945,23120,134,up
131910,272,832,-256,-21936,-53545,22420,125,up
131946,304,800,-1408,-21936,-53545,22420,145,up
131982,288,832,-112,-21936,-54245,22220,136,up
132024,288,800,-416,-21936,-54245,22220,128,up
132060,128,640,-720,-21936,-54245,22220,138,up
132096,208,832,0,-22136,-54245,22920,146,up
132132,112,832,-432,-22136,-54245,22920,112,up
132168,-48,656,-176,-22136,-54245,22920,51,up
132204,-48,528,-1216,-22136,-53945,22720,152,up
132240,96,576,-912,-22136,-53945,22720,145,up
132276,32,896,-224,-22236,-54545,22920,77,up
132312,-64,784,-592,-22236,-54545,22920,123,up
132348,48,624,-1552,-22236,-54545,22920,151,up
132384,-224,832,80,-21636,-53445,23820,264,up
132426,208,912,-864,-21636,-53445,23820,132,up
132462,176,736,-1104,-21636,-53445,23820,143,up
132534,48,816,-256,-21936,-54245,23420,86,up
132570,224,864,-640,-21936,-53845,22520,128,up
132606,176,704,-1040,-21936,-53845,22520,143,up
132642,320,640,-640,-21936,-53845,22520,138,up
132684,176,576,-1024,-22136,-54245,23320,145,up
132720,256,880,-640,-22136,-54245,23320,128,up
132756,80,816,-560,-22036,-54145,24920,117,up
132792,272,592,-320,-22036,-54145,24920,129,up
132828,208,784,-448,-22036,-54145,24920,119,up
132864,192,880,-832,-22036,-53945,23820,132,up
132900,160,976,-912,-22036,-53945,23820,131,up
132936,288,896,-1024,-22036,-53945,23820,137,up
132972,64,784,-384,-21836,-54245,23120,105,up
133014,80,816,-800,-21836,-54245,23120,134,up
133050,96,832,-320,-21836,-53945,24020,99,up
133086,144,832,-256,-21836,-53945,24020,105,up
133122,64,864,-576,-21836,-53945,24020,116,up
133158,176,816,-208,-22036,-54045,24720,111,up
133194,96,688,-1248,-22036,-54045,24720,146,up
133230,336,1072,-592,-22036,-54045,24720,122,up
133266,160,656,-1216,-22236,-54445,23720,146,up
133302,-32,784,-640,-22236,-54445,23720,125,up
133338,0,704,-416,-22436,-54545,23420,108,up
133374,192,720,-704,-22436,-54545,23420,134,up
133410,112,864,-352,-22436,-54545,23420,104,up
133452,128,800,-864,-21736,-53945,23920,136,up
133488,224,960,-640,-21736,-53945,23920,123,up
133524,144,768,-800,-21736,-53945,23920,135,up
133560,304,800,-720,-21836,-53945,23320,134,up
133596,96,816,-944,-21836,-53945,23320,138,up
133632,32,896,-944,-21736,-53845,23320,136,up
133668,144,752,-912,-21736,-53845,23320,139,up
133704,64,752,-544,-21736,-53845,23320,121,up
133740,288,912,-32,-21736,-54345,22820,144,up
133782,128,784,-816,-21736,-54345,22820,136,up
133818,32,560,-1104,-21736,-54345,22820,149,up
133854,256,736,-464,-21836,-53845,23820,127,up
133890,-96,736,-448,-21836,-53845,23820,106,up
133926,240,896,-768,-22136,-54145,23820,130,up
133962,160,928,-592,-22136,-54145,23820,119,up
133998,32,720,-704,-22136,-54145,23820,132,up
134034,144,496,-1056,-21636,-53845,23720,148,up
134070,80,912,-496,-21636,-53845,23720,108,up
134106,48,752,-1200,-21636,-53845,23720,146,up
134142,144,880,-960,-21536,-53945,24820,135,up
134178,-32,832,-592,-21536,-53945,24820,116,up
134214,192,912,-512,-21436,-54245,22920,119,up
134256,96,672,-672,-21436,-54245,22920,135,up
134292,160,992,-656,-21436,-54245,22920,121,up
134328,-16,688,-1184,-21536,-54645,24120,148,up
134364,208,800,-112,-21536,-54645,24120,125,up
134400,80,560,-864,-21436,-53945,22520,145,up
134436,128,704,-576,-21436,-53945,22520,129,up
134472,192,896,-576,-21436,-53945,22520,123,up
134508,144,496,-832,-21636,-54145,22520,146,up
134544,224,976,-352,-21636,-54145,22520,115,up
134580,-80,720,-848,-21636,-54145,22520,142,up
134616,64,960,-544,-21536,-53945,22920,110,up
134652,96,816,-640,-21536,-53945,22920,126,up
134688,96,928,-240,-21536,-53945,22920,93,up
134724,32,720,-288,-21436,-53945,24420,89,up
134760,208,848,-640,-21436,-53945,24420,126,up
134796,32,592,-896,-21536,-53945,24120,145,up
134832,160,816,-352,-21536,-53945,24120,110,up
134868,-64,720,-544,-21536,-53945,24120,121,up
134904,288,768,-352,-21836,-54145,22820,127,up
134940,96,992,-464,-21836,-54145,22820,105,up
134976,32,832,-496,-21836,-54145,22820,112,up
135012,272,1008,-384,-21936,-53845,23220,118,up
135054,224,832,-432,-21936,-53845,23220,120,up
135090,176,816,-528,-22036,-54745,23520,122,up
135126,128,816,-624,-22036,-54745,23520,125,up
135162,208,784,-864,-22036,-54745,23520,137,up
135198,-32,624,-960,-21936,-54145,22520,147,up
135234,112,672,-960,-21936,-54145,22520,143,up
135270,96,816,-640,-21936,-54145,22520,126,up
135306,144,816,-1248,-21936,-54145,23220,144,up
135342,224,928,-1040,-21936,-54145,23220,137,up
135378,96,736,-832,-22136,-54345,23620,137,up
135414,176,736,-1008,-22136,-54345,23620,141,up
135450,176,528,-928,-22136,-54345,23620,145,up
135486,80,848,-384,-22236,-54245,22720,104,up
135522,112,560,-640,-22236,-54245,22720,138,up
135558,288,720,-784,-22236,-54245,22720,138,up
135594,240,736,-496,-21836,-54445,23120,128,up
135630,224,896,-688,-21836,-54445,23120,128,up
135666,192,960,-608,-21536,-54745,22520,123,up
135702,144,864,-1040,-21536,-54745,22520,140,up
135738,240,880,-624,-21536,-54745,22520,128,up
135810,160,912,-816,-21736,-54245,23320,131,up
135852,160,640,-816,-21636,-54145,24120,140,up
135888,48,752,-496,-21636,-54145,24120,115,up
135924,208,704,-864,-21636,-54145,24120,139,up
135960,304,944,-352,-21736,-53845,23920,122,up
136002,112,848,-320,-21736,-53845,23920,101,up
136038,128,752,-464,-21736,-53845,23920,117,up
136074,160,848,-432,-21736,-54045,22720,115,up
136116,128,560,-1104,-21736,-54045,22720,148,up
136152,128,624,-784,-21836,-54445,24120,139,up
136224,160,912,-608,-21836,-54445,24120,120,up
136260,240,752,-960,-21436,-54245,23320,140,up
136296,-16,912,-208,-21436,-54245,23320,58,up
136332,0,880,-384,-21436,-54245,23320,90,up
136368,128,720,-112,-21936,-54045,22320,114,up
136404,96,832,-432,-21936,-54045,22320,111,up
136440,96,720,-608,-21936,-54245,23320,128,up
136476,48,864,-512,-21936,-54245,23320,111,up
136512,112,656,-592,-21936,-54245,23320,131,up
136548,112,704,-784,-21636,-54345,22820,138,up
136584,112,576,-1056,-21636,-54345,22820,147,up
136620,128,704,-272,-21636,-54345,22820,110,up
136662,240,816,-832,-21736,-54045,23820,135,up
136734,144,864,-128,-21536,-54545,24020,110,up
136776,112,736,-560,-21536,-54545,24020,125,up
136812,224,816,-240,-21536,-54545,24020,118,up
136848,64,784,-544,-21736,-54145,24220,118,up
136890,48,848,-1136,-21736,-54145,24220,142,up
136926,240,864,-320,-21836,-54245,24220,118,up
136968,-32,560,-624,-21836,-54245,24220,138,up
137040,112,624,-800,-21636,-54345,24220,140,up
137076,112,752,-608,-21636,-54345,24220,126,up
137112,48,896,-656,-21836,-54345,23320,122,up
137148,80,768,-432,-21836,-54345,23320,112,up
137184,128,976,-624,-21836,-54345,23320,118,up
137220,128,832,-352,-22036,-54145,23820,106,up
137256,192,992,-464,-22036,-54145,23820,112,up
137292,-16,896,-544,-22036,-54145,23820,108,up
137328,128,736,-624,-21936,-54145,24320,128,up
137364,256,800,-288,-21936,-54145,24320,121,up
137400,80,896,-640,-22036,-54045,22820,121,up
137436,144,848,-656,-22036,-54045,22820,126,up
137478,64,608,-272,-22036,-54045,22820,104,up
137550,112,784,-832,-22136,-53945,23020,135,up
137586,160,640,-832,-22136,-53945,23020,140,up
137622,80,816,-832,-21636,-54045,23220,135,up
137658,240,944,-544,-21636,-54045,23220,121,up
137694,48,720,-416,-21736,-54245,23420,110,up
137736,224,592,-928,-21736,-54245,23420,144,up
137772,64,800,-608,-21736,-54245,23420,124,up
137808,112,960,-496,-21636,-54045,23020,110,up
137844,144,928,-736,-21636,-54045,23020,127,up
137880,96,768,-512,-21636,-54045,23020,120,up
137916,32,816,-544,-21736,-54245,24420,115,up
137952,80,688,-800,-21736,-54245,24420,138,up
137988,64,928,-720,-21836,-54545,23520,124,up
138024,160,768,-448,-21836,-54545,23520,119,up
138060,128,896,-592,-21836,-54545,23520,120,up
138096,256,912,-816,-21536,-54245,23020,133,up
138168,64,688,-592,-21536,-54245,23020,129,up
138204,208,752,-736,-21536,-54245,23520,134,up
138246,128,816,-608,-21536,-54245,23520,124,up
138282,208,944,-816,-21636,-54245,23820,130,up
138318,64,688,-848,-21636,-54245,23820,140,up
138354,208,656,-496,-21636,-54245,23820,129,up
138390,176,832,-1024,-21436,-54245,22920,140,up
138426,160,1008,-192,-21436,-54245,22920,106,up
138462,48,768,-720,-21436,-54245,22920,133,up
138498,128,848,-576,-21636,-54345,22420,123,up
138576,112,752,-256,-21636,-54645,22620,104,up
138618,208,912,-896,-21636,-54645,22620,135,up
138654,80,720,-592,-21636,-54645,22620,129,up
138690,128,832,-576,-21536,-54445,22420,123,up
138726,144,816,-880,-21536,-54445,22420,137,up
138762,272,688,-704,-21936,-54345,24520,135,up
138798,48,640,-768,-21936,-54345,24520,139,up
138834,0,720,-656,-21936,-54345,24520,130,up
138870,96,784,-368,-21936,-54145,24320,105,up
138906,48,832,-576,-21936,-54145,24320,117,up
138942,128,816,-400,-21936,-54145,24320,109,up
138978,0,768,-768,-22036,-54345,22820,135,up
139014,32,768,-896,-22036,-54345,22820,139,up
139056,112,784,-864,-21836,-54345,23820,136,up
139092,128,800,-496,-21836,-54345,23820,118,up
139128,48,848,-864,-21836,-54345,23820,134,up
139164,128,832,-880,-21936,-54045,24820,134,up
139200,-16,720,-672,-21936,-54045,24820,130,up
139236,240,864,-832,-21936,-54045,24820,132,up
139272,176,720,-992,-22436,-54145,24420,140,up
139314,96,848,-576,-22436,-54145,24420,118,up
139350,176,752,-704,-22136,-54245,23020,133,up
139392,96,640,-576,-22136,-54245,23020,131,up
139428,176,864,-608,-22136,-54245,23020,124,up
139464,176,720,-688,-21536,-54045,23620,133,up
139500,80,768,-800,-21536,-54045,23620,135,up
139536,128,768,-464,-21536,-54245,22820,119,up
139572,80,768,-512,-21536,-54245,22820,120,up
139608,32,720,-848,-21536,-54245,22820,140,up
139644,-64,640,-544,-21636,-53745,23420,129,up
139680,32,672,-928,-21636,-53745,23420,143,up
139716,0,784,-480,-21636,-53745,23420,110,up
139752,128,752,-1008,-21636,-54345,23920,141,up
139788,80,848,-480,-21636,-54345,23920,110,up
139824,80,848,-224,-21736,-54245,23020,91,up
139866,240,768,-704,-21736,-54245,23020,134,up
139902,48,880,-448,-21736,-54245,23020,104,up
139938,144,816,-592,-21736,-54645,23820,124,up
140010,32,832,-640,-21736,-54645,23820,123,up
140046,192,688,-384,-21736,-54945,23220,123,up
140082,176,640,-640,-21736,-54945,23220,135,up
140118,112,832,-192,-21836,-54945,23420,99,up
140160,112,848,-400,-21836,-54945,23420,108,up
140196,160,1024,-432,-21836,-54945,23420,108,up
140232,64,752,-928,-21836,-54245,22620,141,up
140268,112,832,-768,-21836,-54245,22620,132,up
140304,64,864,-320,-21536,-54345,23020,94,up
140340,144,944,-496,-21536,-54345,23020,113,up
140376,32,816,-672,-21536,-54345,23020,127,up
140412,176,976,-752,-21836,-54945,23620,126,up
140448,32,736,-752,-21836,-54945,23620,135,up
140520,144,976,-64,-21536,-54645,23720,121,up
140556,64,800,-496,-21536,-54645,23720,114,up
140592,112,832,-608,-21736,-54745,23620,123,up
140634,176,864,-416,-21736,-54745,23620,114,up
140670,64,784,-720,-21736,-54745,23620,131,up
140706,48,880,-208,-21636,-54545,23320,80,up
140742,96,784,-592,-21636,-54545,23320,125,up
140778,208,1056,-560,-21636,-54545,23320,116,up
140814,128,816,-416,-21536,-54445,23820,111,up
140856,208,784,-896,-21536,-54445,23820,138,up
140934,176,912,-560,-21736,-53945,24320,118,up
140970,128,768,-720,-21736,-53945,24320,131,up
141006,112,752,-432,-21936,-54645,25120,113,up
141042,256,688,-352,-21936,-54645,25120,125,up
141078,64,832,-1024,-21836,-54445,24120,140,up
141114,208,816,-656,-21836,-54445,24120,128,up
141150,112,800,-736,-21836,-54445,24120,131,up
141186,240,880,-576,-21936,-55145,23520,125,up
141222,192,928,-416,-21936,-55145,23520,114,up
141258,96,832,-640,-21936,-55145,23520,125,up
141294,192,688,-480,-21736,-54445,23920,126,up
141330,96,816,-512,-21736,-54445,23920,116,up
141366,192,1008,-464,-21636,-54645,22820,114,up
141444,64,816,-400,-21636,-54645,22820,106,up
141480,64,704,-448,-21736,-54845,24420,115,up
141516,16,880,-208,-21736,-54845,24420,68,up
141552,176,688,-800,-21736,-54845,24420,138,up
141588,144,880,-560,-21736,-54445,24320,118,up
141624,128,688,-800,-21736,-54445,24320,138,up
141660,128,928,-496,-21636,-54845,23520,112,up
141696,96,784,-416,-21636,-54845,23520,111,up
141732,112,768,-816,-21636,-54845,23520,136,up
141768,48,752,-928,-21436,-54945,23120,141,up
141804,128,752,-816,-21436,-54945,23120,137,up
141840,144,704,-624,-21436,-54945,23120,132,up
141876,64,912,-416,-21836,-54845,23220,101,up
141912,112,816,-640,-21836,-54845,23220,126,up
141948,0,720,-672,-21536,-54645,23720,132,up
141984,112,704,-416,-21536,-54645,23720,117,up
142056,128,768,-816,-21336,-54545,25220,135,up
142092,112,752,-752,-21336,-54545,25220,133,up
142128,96,880,-624,-21336,-54545,25220,119,up
142164,32,640,-784,-21736,-54345,23820,140,up
142200,160,768,-560,-21736,-54345,23820,125,up
142242,128,832,-624,-21736,-54345,23620,124,up
142278,48,864,-464,-21736,-54345,23620,106,up
142314,144,784,-624,-21736,-54345,23620,127,up
142350,160,784,-656,-21136,-54845,24020,129,up
142386,80,704,-672,-21136,-54845,24020,133,up
142422,112,832,-768,-21136,-54845,24020,132,up
142458,128,800,-592,-21536,-54345,23220,125,up
142500,144,768,-512,-21536,-54345,23220,122,up
142536,48,928,-576,-21536,-54945,23420,114,up
142578,160,784,-608,-21536,-54945,23420,128,up
142614,208,848,-720,-21536,-54945,23420,131,up
142650,48,672,-720,-21536,-54745,23720,137,up
142686,192,720,-608,-21536,-54745,23720,131,up
142722,80,784,-608,-21636,-54545,22120,127,up
142758,160,880,-528,-21636,-54545,22120,121,up
142794,160,832,-512,-21636,-54545,22120,122,up
142830,192,800,-736,-21636,-53845,23620,132,up
142866,128,768,-832,-21636,-53845,23620,136,up
142902,96,784,-736,-21636,-53845,23620,131,up
142974,80,800,-224,-21236,-54245,22420,94,up
143010,256,800,-880,-21836,-53845,23320,130,up
143052,112,800,-640,-21836,-53845,23320,126,up
143124,112,800,-560,-21936,-54445,22220,123,up
143160,48,816,-656,-21936,-54445,22220,127,up
143196,96,608,-960,-21936,-54445,22220,145,up
143232,224,768,-896,-21736,-53945,23720,138,up
143268,224,800,-704,-21736,-53945,23720,131,up
143304,64,912,-432,-21536,-54245,23720,101,up
143346,144,832,-816,-21536,-54245,23720,133,up
143382,80,752,-752,-21536,-54245,23720,134,up
143418,176,896,-592,-21536,-54545,23020,123,up
143490,144,896,-592,-21536,-54545,23020,121,up
143526,80,752,-944,-21936,-54745,23920,140,up
143562,112,864,-576,-21936,-54745,23920,119,up
143598,128,784,-560,-22136,-54245,24320,122,up
143634,112,752,-784,-22136,-54245,24320,134,up
143670,176,896,-608,-22136,-54245,24320,121,up
143706,80,784,-640,-21936,-54445,21920,129,up
143742,80,800,-608,-21936,-54445,21920,126,up
143778,224,912,-528,-21936,-54445,21920,123,up
143814,112,720,-816,-21436,-53945,23420,138,up
143856,80,864,-544,-21436,-53945,23420,116,up
143892,144,832,-608,-21336,-53745,24120,123,up
143928,80,736,-608,-21336,-53745,24120,126,up
144000,192,704,-880,-22036,-54245,24820,138,up
144036,128,928,-416,-22036,-54245,24820,104,up
144108,96,800,-528,-21536,-54245,23220,119,up
144150,144,848,-816,-21536,-54245,23220,133,up
144186,240,880,-592,-22036,-54645,23020,126,up
144222,96,832,-752,-22036,-54645,23020,131,up
144258,128,800,-608,-22036,-54645,23020,126,up
144294,160,816,-960,-21736,-53845,23020,138,up
144330,80,800,-512,-21736,-53845,23020,117,up
144366,192,768,-496,-21736,-54145,23420,123,up
144402,80,928,-768,-21736,-54145,23420,127,up
144438,208,880,-304,-21736,-54145,23420,114,up
144510,112,848,-496,-21736,-54145,22220,117,up
144546,176,832,-528,-21736,-54145,22220,123,up
144618,144,720,-752,-21236,-54845,23820,136,up
144660,176,800,-592,-21336,-54745,24920,125,up
144696,160,800,-832,-21336,-54745,24920,135,up
144732,48,752,-400,-21336,-54745,24920,104,up
144768,128,944,-624,-21636,-54345,22820,120,up
144804,192,768,-208,-21636,-54345,22820,118,up
144840,32,816,-768,-21636,-54345,22820,133,up
144876,192,864,-640,-21736,-54145,22520,127,up
144918,96,832,-464,-21736,-54145,22520,113,up
144954,192,896,-464,-21536,-54345,23920,116,up
145026,192,880,-816,-21536,-54345,23920,132,up
145062,64,736,-704,-21536,-53845,22820,133,up
145098,48,768,-688,-21536,-53845,22820,131,up
145134,128,784,-928,-21536,-53845,22820,139,up
145170,96,832,-464,-21936,-54645,23220,113,up
145206,64,800,-512,-21936,-54645,23220,116,up
145242,208,768,-800,-21936,-54245,23120,136,up
145278,224,880,-560,-21936,-54245,23120,124,up
145314,160,816,-560,-21936,-54245,23120,123,up
145350,192,800,-816,-22236,-54745,24920,133,up
145386,160,912,-480,-22236,-54745,24920,112,up
145422,80,736,-608,-22236,-54745,24920,125,up
145464,144,784,-592,-21936,-54345,23120,126,up
145536,48,800,-704,-21436,-54445,24020,129,up
145572,160,880,-544,-21436,-54445,24020,119,up
145644,144,800,-864,-21836,-54445,23620,136,up
145680,16,736,-704,-21836,-54445,23620,133,up
145716,128,640,-656,-21836,-54445,23620,135,up
145752,176,896,-624,-22136,-54345,23520,123,up
145794,128,720,-752,-22136,-54345,23520,135,up
145830,128,608,-752,-22236,-54345,23020,139,up
145866,240,960,-432,-22236,-54345,23020,118,up
145902,96,720,-528,-22236,-54345,23020,123,up
145938,80,832,-592,-22036,-54245,23220,121,up
145974,128,704,-448,-22036,-54245,23220,120,up
146046,160,816,-640,-21536,-54645,23120,128,up
146082,80,784,-400,-21536,-54645,23120,109,up
146154,160,832,-736,-22236,-53845,23420,130,up
146190,64,736,-768,-22236,-53845,23420,134,up
146226,80,848,-672,-21936,-53945,22920,126,up
146268,160,752,-864,-21936,-53945,22920,138,up
146304,128,784,-608,-21636,-54045,23720,125,up
146340,256,880,-352,-21636,-54045,23720,120,up
146376,144,736,-688,-21636,-54045,23720,132,up
146412,160,896,-688,-21936,-54345,23520,126,up
146448,144,800,-448,-21936,-54345,23520,116,up
146484,144,832,-336,-21936,-54345,23520,108,up
146520,96,720,-592,-21336,-54145,22920,128,up
146562,144,864,-416,-21336,-54145,22920,112,up
146598,160,784,-864,-21436,-54345,23420,137,up
146634,160,944,-624,-21436,-54345,23420,121,up
146670,144,816,-768,-21436,-54345,23420,133,up
146706,96,784,-640,-21536,-54445,23620,127,up
146742,96,768,-960,-21536,-54445,23620,140,up
146778,160,640,-928,-21536,-54445,23620,143,up
146814,160,880,-640,-21636,-54545,23420,125,up
146850,144,832,-704,-21636,-54545,23420,129,up
146886,80,816,-768,-21636,-54245,23120,132,up
146922,176,832,-480,-21636,-54245,23120,119,up
146958,-32,768,-608,-21636,-54245,23120,125,up
146994,144,880,-704,-21636,-54545,23520,127,up
147030,128,800,-704,-21636,-54545,23520,130,up
147072,128,752,-576,-21636,-54545,23520,126,up
147108,128,704,-608,-21336,-54045,22820,131,up
147180,48,688,-832,-20636,-53945,22320,142,up
147216,80,768,-496,-20636,-53945,22320,120,up
147252,128,768,-928,-20636,-53945,22320,141,up
147288,80,832,-544,-21436,-54045,21520,121,up
147330,128,768,-768,-21436,-54045,21520,136,up
147366,112,720,-592,-21636,-53745,23220,128,up
147408,64,848,-720,-21636,-53745,23220,128,up
147444,160,576,-768,-21636,-53745,23220,141,up
147480,96,896,-416,-21536,-54145,23220,105,up
147516,144,768,-528,-21536,-54145,23220,123,up
147588,176,832,-464,-22536,-54345,23220,118,up
147624,128,736,-1152,-22536,-54345,23220,144,up
147660,144,832,-656,-21836,-54045,22720,127,up
147732,80,816,-608,-21836,-54045,22720,124,up
147768,112,720,-560,-21436,-54345,23620,126,up
147804,-32,816,-448,-21436,-54345,23620,102,up
147840,144,768,-576,-21436,-54345,23620,125,up
147882,48,864,-592,-21336,-54145,22620,120,up
147918,128,704,-576,-21336,-54145,22620,129,up
147954,160,720,-416,-21236,-54445,22820,121,up
147990,64,848,-432,-21236,-54445,22820,107,up
148026,224,960,-256,-21236,-54445,22820,116,up
148104,48,848,-480,-21536,-54145,23220,109,up
148140,128,688,-720,-21736,-54245,23020,136,up
148176,160,752,-432,-21736,-54245,23020,119,up
148212,160,784,-640,-21736,-54245,23020,129,up
148248,256,752,-768,-21636,-54645,22920,137,up
148284,96,752,-416,-21636,-54645,22920,114,up
148320,288,848,-816,-21636,-54645,22920,135,up
148356,128,832,-656,-21336,-54545,22320,128,up
148392,112,640,-672,-21336,-54545,22320,137,up
148428,96,704,-704,-21336,-54545,22320,136,up
148464,192,880,-544,-21836,-54245,22320,123,up
148500,128,816,-576,-21836,-54245,22320,124,up
